หมายเลขงบ,ชื่องบ,ประเภทแผนงาน,dname,จำนวนรวม,หมายเลขงบแผนงาน,แผนงาน,งบแผนงาน,OBJECTID,AREA,dcode,dname_e,pcode,pname,num_male,num_female,num_school,num_hos,num_comm,num_temple,num_health
29,สำนักงานเขตห้วยขวาง,เทศกิจ/รักษาความสะอาด,ห้วยขวาง,352262000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,17420700,30.0,16319268.0,1017.0,Huai Khwang,10.0,กรุงเทพมหานคร,35884.0,42323.0,3.0,0.0,25.0,3.0,2.0
29,สำนักงานเขตห้วยขวาง,โยธา/ก่อสร้าง/จราจร,ห้วยขวาง,352262000,จ,แผนงานการโยธา: งานการโยธา,44650400,30.0,16319268.0,1017.0,Huai Khwang,10.0,กรุงเทพมหานคร,35884.0,42323.0,3.0,0.0,25.0,3.0,2.0
29,สำนักงานเขตห้วยขวาง,ทั่วไป/บริหาร/อื่นๆ,ห้วยขวาง,352262000,ก,แผนงานบริหารงานปกครองและทะเบียน,29403800,30.0,16319268.0,1017.0,Huai Khwang,10.0,กรุงเทพมหานคร,35884.0,42323.0,3.0,0.0,25.0,3.0,2.0
30,สำนักงานเขตพระโขนง,การคลัง,พระโขนง,281172800,ข,แผนงานบริหารการคลัง,9878500,64.0,13578695.0,1009.0,Phra Khanong,10.0,กรุงเทพมหานคร,43142.0,50319.0,4.0,0.0,45.0,4.0,2.0
30,สำนักงานเขตพระโขนง,อนามัย/สาธารณะสุข,พระโขนง,281172800,,งานควบคุมอนามัย,5749300,64.0,13578695.0,1009.0,Phra Khanong,10.0,กรุงเทพมหานคร,43142.0,50319.0,4.0,0.0,45.0,4.0,2.0
30,สำนักงานเขตพระโขนง,เทศกิจ/รักษาความสะอาด,พระโขนง,281172800,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,12435300,64.0,13578695.0,1009.0,Phra Khanong,10.0,กรุงเทพมหานคร,43142.0,50319.0,4.0,0.0,45.0,4.0,2.0
30,สำนักงานเขตพระโขนง,พัฒนาชุมชน/อาชีพ,พระโขนง,281172800,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,26240700,64.0,13578695.0,1009.0,Phra Khanong,10.0,กรุงเทพมหานคร,43142.0,50319.0,4.0,0.0,45.0,4.0,2.0
30,สำนักงานเข���พระโขนง,เทศกิจ/รักษาความสะอาด,พระโขนง,281172800,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,96871000,64.0,13578695.0,1009.0,Phra Khanong,10.0,กรุงเทพมหานคร,43142.0,50319.0,4.0,0.0,45.0,4.0,2.0
30,สำนักงานเขตพระโขนง,โยธา/ก่อสร้าง/จราจร,พระโขนง,281172800,จ,แผนงานการโยธา: งานการโยธา,20711900,64.0,13578695.0,1009.0,Phra Khanong,10.0,กรุงเทพมหานคร,43142.0,50319.0,4.0,0.0,45.0,4.0,2.0
30,สำนักงานเขตพระโขนง,ทั่วไป/บริหาร/อื่นๆ,พระโขนง,281172800,ก,แผนงานบริหารงานปกครองและทะเบียน,25858200,64.0,13578695.0,1009.0,Phra Khanong,10.0,กรุงเทพมหานคร,43142.0,50319.0,4.0,0.0,45.0,4.0,2.0
30,สำนักงานเขตพระโขนง,การศึกษา,พระโขนง,281172800,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,27036500,64.0,13578695.0,1009.0,Phra Khanong,10.0,กรุงเทพมหานคร,43142.0,50319.0,4.0,0.0,45.0,4.0,2.0
30,สำนักงานเขตพระโขนง,สิ่งแวดล้อม,พระโขนง,281172800,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,19442100,64.0,13578695.0,1009.0,Phra Khanong,10.0,กรุงเทพมหานคร,43142.0,50319.0,4.0,0.0,45.0,4.0,2.0
30,สำนักงานเขตพระโขนง,น้ำท่วม/ทางเท้า,พระโขนง,281172800,ฉ, แผนงานจัดการระบายน้าและแก้ไขปัญหาน้าท่วม,36949300,64.0,13578695.0,1009.0,Phra Khanong,10.0,กรุงเทพมหานคร,43142.0,50319.0,4.0,0.0,45.0,4.0,2.0
31,สำนักงานเขตบางกะปิ,พัฒนาชุมชน/อาชีพ,บางกะปิ,524131000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,33836900,28.0,27587404.0,1006.0,Bang Kapi,10.0,กรุงเทพมหานคร,67729.0,80762.0,11.0,0.0,28.0,5.0,1.0
31,สำนักงานเขตบางกะปิ,น้ำท่วม/ทางเท้า,บางกะปิ,524131000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,16877900,28.0,27587404.0,1006.0,Bang Kapi,10.0,กรุงเทพมหานคร,67729.0,80762.0,11.0,0.0,28.0,5.0,1.0
31,สำนักงานเขตบางกะปิ,เทศกิจ/รักษาความสะอาด,บางกะปิ,524131000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,20357700,28.0,27587404.0,1006.0,Bang Kapi,10.0,กรุงเทพมหานคร,67729.0,80762.0,11.0,0.0,28.0,5.0,1.0
31,สำนักงานเขตบางกะปิ,โยธา/ก่อสร้าง/จราจร,บางกะปิ,524131000,จ,แผนงานการโยธา,91994600,28.0,27587404.0,1006.0,Bang Kapi,10.0,กรุงเทพมหานคร,67729.0,80762.0,11.0,0.0,28.0,5.0,1.0
31,สำนักงานเขตบางกะปิ,อนามัย/สาธารณะสุข,บางกะปิ,524131000,,งานควบคุมอนามัย,7697000,28.0,27587404.0,1006.0,Bang Kapi,10.0,กรุงเทพมหานคร,67729.0,80762.0,11.0,0.0,28.0,5.0,1.0
31,สำนักงานเขตบางกะปิ,สิ่งแวดล้อม,บางกะปิ,524131000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,28716000,28.0,27587404.0,1006.0,Bang Kapi,10.0,กรุงเทพมหานคร,67729.0,80762.0,11.0,0.0,28.0,5.0,1.0
31,สำนักงานเขตบางกะปิ,ทั่วไป/บริหาร/อื่นๆ,บางกะปิ,524131000,ก,แผนงานบริหารงานปกครองและทะเบียน,29521600,28.0,27587404.0,1006.0,Bang Kapi,10.0,กรุงเทพมหานคร,67729.0,80762.0,11.0,0.0,28.0,5.0,1.0
31,สำนักงานเขตบางกะปิ,การคลัง,บางกะปิ,524131000,ข,แผนงานบริหารการคลัง,10745500,28.0,27587404.0,1006.0,Bang Kapi,10.0,กรุงเทพมหานคร,67729.0,80762.0,11.0,0.0,28.0,5.0,1.0
31,สำนักงานเขตบางกะปิ,เทศกิจ/รักษาความสะอาด,บางกะปิ,524131000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,165515700,28.0,27587404.0,1006.0,Bang Kapi,10.0,กรุงเทพมหานคร,67729.0,80762.0,11.0,0.0,28.0,5.0,1.0
31,สำนักงานเขตบางกะปิ,การศึกษา,บางกะปิ,524131000,ญ,แผนงานบริหารการศึกษา,118868100,28.0,27587404.0,1006.0,Bang Kapi,10.0,กรุงเทพมหานคร,67729.0,80762.0,11.0,0.0,28.0,5.0,1.0
32,สำนักงานเขตบางเขน,การคลัง,บางเขน,421948600,ข,แผนงานบริหารการคลัง,12320000,16.0,40959096.0,1005.0,Bang Khen,10.0,กรุงเทพมหานคร,90854.0,98833.0,5.0,0.0,75.0,4.0,0.0
32,สำนักงานเขตบางเขน,ทั่วไป/บริหาร/อื่นๆ,บางเขน,421948600,ก,แผนงานบริหารงานปกครองและทะเบียน,33297700,16.0,40959096.0,1005.0,Bang Khen,10.0,กรุงเทพมหานคร,90854.0,98833.0,5.0,0.0,75.0,4.0,0.0
32,สำนักงานเขตบางเขน,เทศกิจ/รักษาความสะอาด,บางเขน,421948600,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,137771300,16.0,40959096.0,1005.0,Bang Khen,10.0,กรุงเทพมหานคร,90854.0,98833.0,5.0,0.0,75.0,4.0,0.0
32,สำนักงานเขตบางเขน,อนามัย/สาธารณะสุข,บางเขน,421948600,,งานควบคุมอนามัย,7696000,16.0,40959096.0,1005.0,Bang Khen,10.0,กรุงเทพมหานคร,90854.0,98833.0,5.0,0.0,75.0,4.0,0.0
32,สำนักงานเขตบางเขน,น้ำท่วม/ทางเท้า,บางเขน,421948600,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,23986400,16.0,40959096.0,1005.0,Bang Khen,10.0,กรุงเทพมหานคร,90854.0,98833.0,5.0,0.0,75.0,4.0,0.0
32,สำนักงานเขตบางเขน,สิ่งแวดล้อม,บางเขน,421948600,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,25472300,16.0,40959096.0,1005.0,Bang Khen,10.0,กรุงเทพมหานคร,90854.0,98833.0,5.0,0.0,75.0,4.0,0.0
32,สำนักงานเขตบางเขน,การศึกษา,บางเขน,421948600,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,54506600,16.0,40959096.0,1005.0,Bang Khen,10.0,กรุงเทพมหานคร,90854.0,98833.0,5.0,0.0,75.0,4.0,0.0
32,สำนักงานเขตบางเขน,โยธา/ก่อสร้าง/จราจร,บางเขน,421948600,จ,แผนงานการโยธา: งานการโยธา,83058900,16.0,40959096.0,1005.0,Bang Khen,10.0,กรุงเทพมหานคร,90854.0,98833.0,5.0,0.0,75.0,4.0,0.0
32,สำนักงานเขตบางเขน,เทศกิจ/รักษาความสะอาด,บางเขน,421948600,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,17262900,16.0,40959096.0,1005.0,Bang Khen,10.0,กรุงเทพมหานคร,90854.0,98833.0,5.0,0.0,75.0,4.0,0.0
32,สำนักงานเขตบางเขน,พัฒนาชุมชน/อาชีพ,บางเขน,421948600,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,26576500,16.0,40959096.0,1005.0,Bang Khen,10.0,กรุงเทพมหานคร,90854.0,98833.0,5.0,0.0,75.0,4.0,0.0
33,สำนักงานเขตมีนบุรี,การศึกษา,มีนบุรี,509962100,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,109462900,22.0,61120416.0,1010.0,Min Buri,10.0,กรุงเทพมหานคร,65039.0,72256.0,13.0,0.0,62.0,6.0,1.0
